sec,nanosec,position_shoulder,velocity_shoulder,effort_shoulder
10030,950000000,8.337418635662175e-05,-0.00771100945964554,nan
10030,960000000,8.337418635573357e-05,-0.007711009459811228,nan
10030,970000000,8.337418635484539e-05,-0.007711009460126945,nan
10030,980000000,8.337418635395721e-05,-0.007711009460256505,nan
10030,990000000,8.337418635395721e-05,-0.007711009460563845,nan
10031,0,8.337418635395721e-05,-0.007711009460669107,nan
10031,10000000,8.337418635306904e-05,-0.00771100946091628,nan
10031,20000000,8.337418635306904e-05,-0.007711009461102404,nan
10031,30000000,8.337418635306904e-05,-0.00771100946132081,nan
10031,40000000,8.337418635306904e-05,-0.007711009461683914,nan
10031,50000000,8.337418635218086e-05,-0.007711009461884939,nan
10031,60000000,8.337418635218086e-05,-0.007711009462148032,nan
10031,70000000,8.337418635395721e-05,-0.007711009462230242,nan
10031,80000000,8.337418635306904e-05,-0.007711009462560657,nan
10031,90000000,8.337418635306904e-05,-0.007711009462703643,nan
10031,100000000,8.337418635306904e-05,-0.0077110094628811505,nan
10031,110000000,8.337418635306904e-05,-0.007711009463095453,nan
10031,120000000,8.337418635306904e-05,-0.00771100946334378,nan
10031,130000000,8.337418635306904e-05,-0.007711009463580244,nan
10031,140000000,8.33741863504045e-05,-0.007711009463777679,nan
10031,150000000,8.33741863504045e-05,-0.0077110094640075386,nan
10031,160000000,8.337418634951632e-05,-0.0077110094641731465,nan
10031,170000000,8.337418634951632e-05,-0.0077110094645228425,nan
10031,180000000,8.337418634951632e-05,-0.007711009464707755,nan
10031,190000000,8.337418634951632e-05,-0.0077110094649587265,nan
10031,200000000,8.337418634951632e-05,-0.007711009465198743,nan
10031,210000000,8.337418634862814e-05,-0.0077110094654372985,nan
10031,220000000,8.337418634862814e-05,-0.007711009465671359,nan
10031,230000000,8.33741863504045e-05,-0.007711009465842323,nan
10031,240000000,8.33741863504045e-05,-0.007711009466013979,nan
10031,250000000,8.33741863504045e-05,-0.007711009466217572,nan
10031,260000000,8.337418634951632e-05,-0.007711009466442551,nan
10031,270000000,8.337418634862814e-05,-0.007711009466700697,nan
10031,280000000,8.33741863504045e-05,-0.007711009466891321,nan
10031,290000000,8.337418634862814e-05,-0.007711009467230102,nan
10031,300000000,8.337418634685179e-05,-0.00771100946740014,nan
10031,310000000,8.337418634507543e-05,-0.007711009467629006,nan
10031,320000000,8.337418634507543e-05,-0.007711009467837405,nan
10031,330000000,8.337418634507543e-05,-0.007711009468164684,nan
10031,340000000,8.337418634773996e-05,-0.007711009468336268,nan
10031,350000000,8.337418634596361e-05,-0.007711009468514356,nan
10031,360000000,8.337418634596361e-05,-0.00771100946877513,nan
10031,370000000,8.337418634507543e-05,-0.007711009468880262,nan
10031,380000000,8.337418634596361e-05,-0.007711009469391465,nan
10031,390000000,8.337418634685179e-05,-0.007711009469467681,nan
10031,400000000,8.337418634596361e-05,-0.007711009469616099,nan
10031,410000000,8.337418634596361e-05,-0.007711009469826959,nan
10031,420000000,8.337418634596361e-05,-0.007711009470018681,nan
10031,430000000,8.337418634596361e-05,-0.007711009470255096,nan
10031,440000000,8.337418634596361e-05,-0.007711009470542883,nan
10031,450000000,8.337418634507543e-05,-0.007711009470751813,nan
10031,460000000,8.337418634507543e-05,-0.007711009470965904,nan
10031,470000000,8.337418634152272e-05,-0.0077110094711751835,nan
10031,480000000,8.337418634152272e-05,-0.007711009471383128,nan
10031,490000000,8.337418634152272e-05,-0.007711009471574878,nan
10031,500000000,8.337418634152272e-05,-0.00771100947180952,nan
10031,510000000,8.337418634152272e-05,-0.007711009471997271,nan
10031,520000000,8.33741863424109e-05,-0.007711009472261173,nan
10031,530000000,8.337418634152272e-05,-0.0077110094724932516,nan
10031,540000000,8.33741863424109e-05,-0.00771100947281417,nan
10031,550000000,8.337418634152272e-05,-0.007711009472910867,nan
10031,560000000,8.337418634152272e-05,-0.0077110094732337365,nan
10031,570000000,8.337418634152272e-05,-0.007711009473273434,nan
10031,580000000,8.33741863424109e-05,-0.007711009473534318,nan
10031,590000000,8.33741863424109e-05,-0.007711009473921389,nan
10031,600000000,8.33741863424109e-05,-0.0077110094740100036,nan
10031,610000000,8.33741863424109e-05,-0.007711009474257247,nan
10031,620000000,8.337418634063454e-05,-0.00771100947450067,nan
10031,630000000,8.337418633974636e-05,-0.007711009474688252,nan
10031,640000000,8.337418633797e-05,-0.007711009474907613,nan
10031,650000000,8.337418633797e-05,-0.007711009475113742,nan
10031,660000000,8.337418633797e-05,-0.0077110094753362925,nan
10031,670000000,8.337418633797e-05,-0.007711009475654259,nan
10031,680000000,8.337418633885818e-05,-0.007711009475879535,nan
10031,690000000,8.337418633885818e-05,-0.0077110094760364225,nan
10031,700000000,8.337418633885818e-05,-0.007711009476322712,nan
10031,710000000,8.337418633885818e-05,-0.007711009476539328,nan
10031,720000000,8.337418633974636e-05,-0.007711009476669222,nan
10031,730000000,8.337418633974636e-05,-0.007711009476806913,nan
10031,740000000,8.337418633885818e-05,-0.00771100947718386,nan
10031,750000000,8.337418633797e-05,-0.0077110094774308045,nan
10031,760000000,8.337418633974636e-05,-0.007711009477576695,nan
10031,770000000,8.337418633708182e-05,-0.007711009477827473,nan
10031,780000000,8.337418633708182e-05,-0.007711009478037,nan
10031,790000000,8.337418633708182e-05,-0.0077110094782565,nan
10031,800000000,8.337418633530547e-05,-0.007711009478559109,nan
10031,810000000,8.337418633619365e-05,-0.007711009478749961,nan
10031,820000000,8.337418633441729e-05,-0.007711009478929477,nan
10031,830000000,8.337418633530547e-05,-0.00771100947913336,nan
10031,840000000,8.337418633530547e-05,-0.007711009479427196,nan
10031,850000000,8.337418633530547e-05,-0.007711009479580484,nan
10031,860000000,8.337418633619365e-05,-0.007711009479816857,nan
10031,870000000,8.337418633441729e-05,-0.007711009480106769,nan
10031,880000000,8.337418633530547e-05,-0.007711009480271891,nan
10031,890000000,8.337418633441729e-05,-0.00771100948056371,nan
10031,900000000,8.337418633441729e-05,-0.007711009480734403,nan
10031,910000000,8.337418633441729e-05,-0.007711009480995547,nan
10031,920000000,8.337418633352911e-05,-0.007711009481260704,nan
10031,930000000,8.337418633352911e-05,-0.007711009481407489,nan
10031,940000000,8.337418633352911e-05,-0.007711009481627375,nan
10031,950000000,8.337418633441729e-05,-0.0077110094818565586,nan
10031,960000000,8.337418633175275e-05,-0.007711009482154078,nan
10031,970000000,8.337418633086457e-05,-0.007711009482321666,nan
10031,980000000,8.337418633175275e-05,-0.00771100948252703,nan
10031,990000000,8.337418633175275e-05,-0.007711009482786974,nan
10032,0,8.337418633175275e-05,-0.007711009482942222,nan
10032,10000000,8.337418633264093e-05,-0.00771100948312506,nan
10032,20000000,8.337418633175275e-05,-0.007711009483434853,nan
10032,30000000,8.337418633175275e-05,-0.0077110094836454,nan
10032,40000000,8.337418633175275e-05,-0.007711009483947787,nan
10032,50000000,8.337418633175275e-05,-0.007711009484074399,nan
10032,60000000,8.337418633175275e-05,-0.007711009484256,nan
10032,70000000,8.337418633086457e-05,-0.007711009484561582,nan
10032,80000000,8.337418633264093e-05,-0.007711009484674955,nan
10032,90000000,8.337418632908822e-05,-0.007711009485002549,nan
10032,100000000,8.33741863299764e-05,-0.007711009485291928,nan
10032,110000000,8.337418632908822e-05,-0.0077110094854739766,nan
10032,120000000,8.337418632908822e-05,-0.007711009485615508,nan
10032,130000000,8.337418632820004e-05,-0.007711009485819591,nan
10032,140000000,8.337418632820004e-05,-0.007711009486215978,nan
10032,150000000,8.337418632820004e-05,-0.007711009486349478,nan
10032,160000000,8.337418632820004e-05,-0.007711009486521969,nan
10032,170000000,8.337418632820004e-05,-0.007711009486801922,nan
10032,180000000,8.337418632731186e-05,-0.007711009487006846,nan
10032,190000000,8.337418632731186e-05,-0.007711009487117838,nan
10032,200000000,8.337418632820004e-05,-0.0077110094873591595,nan
10032,210000000,8.337418632908822e-05,-0.007711009487502582,nan
10032,220000000,8.337418632642368e-05,-0.007711009487782447,nan
10032,230000000,8.337418632820004e-05,-0.0077110094880301315,nan
10032,240000000,8.337418632642368e-05,-0.007711009488334492,nan
10032,250000000,8.337418632731186e-05,-0.007711009488587616,nan
10032,260000000,8.33741863255355e-05,-0.0077110094888026,nan
10032,270000000,8.33741863255355e-05,-0.007711009488991111,nan
10032,280000000,8.337418632464733e-05,-0.007711009489157983,nan
10032,290000000,8.337418632464733e-05,-0.007711009489469192,nan
10032,300000000,8.337418632375915e-05,-0.007711009489730034,nan
10032,310000000,8.33741863255355e-05,-0.007711009489920959,nan
10032,320000000,8.33741863255355e-05,-0.007711009490135123,nan
10032,330000000,8.33741863255355e-05,-0.0077110094902169595,nan
10032,340000000,8.337418632375915e-05,-0.007711009490525849,nan
10032,350000000,8.337418632375915e-05,-0.007711009490664161,nan
10032,360000000,8.337418632464733e-05,-0.0077110094909311755,nan
10032,370000000,8.337418632464733e-05,-0.0077110094911382165,nan
10032,380000000,8.337418632464733e-05,-0.007711009491412664,nan
10032,390000000,8.337418632464733e-05,-0.007711009491656247,nan
10032,400000000,8.337418632287097e-05,-0.00771100949186674,nan
10032,410000000,8.337418632287097e-05,-0.007711009492055001,nan
10032,420000000,8.337418632375915e-05,-0.007711009492277262,nan
10032,430000000,8.337418632198279e-05,-0.0077110094925156945,nan
10032,440000000,8.337418632020643e-05,-0.007711009492724618,nan
10032,450000000,8.337418632020643e-05,-0.007711009492889733,nan
10032,460000000,8.337418632020643e-05,-0.007711009493082226,nan
10032,470000000,8.337418632109461e-05,-0.007711009493452714,nan
10032,480000000,8.337418632109461e-05,-0.007711009493628916,nan
10032,490000000,8.337418632020643e-05,-0.0077110094938625875,nan
10032,500000000,8.337418632020643e-05,-0.007711009494064815,nan
10032,510000000,8.337418632198279e-05,-0.007711009494290131,nan
10032,520000000,8.337418632198279e-05,-0.007711009494499229,nan
10032,530000000,8.337418632198279e-05,-0.007711009494772072,nan
10032,540000000,8.337418632109461e-05,-0.007711009494904122,nan
10032,550000000,8.337418632109461e-05,-0.0077110094950672324,nan
10032,560000000,8.337418632109461e-05,-0.007711009495317134,nan
10032,570000000,8.33741863175419e-05,-0.0077110094955688685,nan
10032,580000000,8.337418631931826e-05,-0.007711009495837377,nan
10032,590000000,8.33741863175419e-05,-0.007711009496054826,nan
10032,600000000,8.337418631843008e-05,-0.007711009496206978,nan
10032,610000000,8.337418631843008e-05,-0.00771100949648354,nan
10032,620000000,8.337418631665372e-05,-0.0077110094967054454,nan
10032,630000000,8.337418631665372e-05,-0.007711009496928128,nan
10032,640000000,8.33741863175419e-05,-0.007711009497202244,nan
10032,650000000,8.33741863175419e-05,-0.007711009497375776,nan
10032,660000000,8.337418631843008e-05,-0.00771100949761726,nan
10032,670000000,8.337418631843008e-05,-0.007711009497846823,nan
10032,680000000,8.337418631843008e-05,-0.007711009498026039,nan
10032,690000000,8.337418631843008e-05,-0.007711009498299152,nan
10032,700000000,8.33741863175419e-05,-0.007711009498471068,nan
10032,710000000,8.33741863175419e-05,-0.007711009498688036,nan
10032,720000000,8.337418631576554e-05,-0.007711009498902712,nan
10032,730000000,8.337418631487736e-05,-0.0077110094991759475,nan
10032,740000000,8.337418631398918e-05,-0.007711009499346701,nan
10032,750000000,8.337418631398918e-05,-0.007711009499660776,nan
10032,760000000,8.337418631487736e-05,-0.00771100949981742,nan
10032,770000000,8.337418631487736e-05,-0.007711009500096048,nan
10032,780000000,8.3374186313101e-05,-0.007711009500250217,nan
10032,790000000,8.3374186313101e-05,-0.007711009500531655,nan
10032,800000000,8.337418631398918e-05,-0.007711009500773476,nan
10032,810000000,8.337418631487736e-05,-0.007711009500901241,nan
10032,820000000,8.3374186313101e-05,-0.007711009501122071,nan
10032,830000000,8.337418631487736e-05,-0.007711009501305157,nan
10032,840000000,8.337418631398918e-05,-0.007711009501621996,nan
10032,850000000,8.337418631398918e-05,-0.007711009501799692,nan
10032,860000000,8.3374186313101e-05,-0.007711009502028742,nan
10032,870000000,8.337418631398918e-05,-0.007711009502149811,nan
10032,880000000,8.337418631398918e-05,-0.007711009502459165,nan
10032,890000000,8.337418631398918e-05,-0.007711009502660979,nan
10032,900000000,8.337418631221283e-05,-0.007711009502985199,nan
10032,910000000,8.337418631132465e-05,-0.007711009503195627,nan
10032,920000000,8.337418631132465e-05,-0.007711009503446353,nan
10032,930000000,8.337418630954829e-05,-0.007711009503642451,nan
10032,940000000,8.337418630954829e-05,-0.0077110095038492605,nan
10032,950000000,8.337418630954829e-05,-0.007711009503952115,nan
10032,960000000,8.337418630954829e-05,-0.007711009504250231,nan
10032,970000000,8.337418631132465e-05,-0.0077110095045082845,nan
10032,980000000,8.337418631043647e-05,-0.007711009504752271,nan
10032,990000000,8.337418631043647e-05,-0.007711009504948069,nan
10033,0,8.337418631043647e-05,-0.007711009505055575,nan
10033,10000000,8.337418631043647e-05,-0.007711009505370566,nan
10033,20000000,8.337418631132465e-05,-0.00771100950557067,nan
10033,30000000,8.337418631043647e-05,-0.007711009505751784,nan
10033,40000000,8.337418630866011e-05,-0.007711009506048226,nan
10033,50000000,8.337418630866011e-05,-0.007711009506220709,nan
10033,60000000,8.337418630866011e-05,-0.007711009506421875,nan
10033,70000000,8.337418630688376e-05,-0.007711009506573658,nan
10033,80000000,8.337418630599558e-05,-0.0077110095069090594,nan
10033,90000000,8.337418630599558e-05,-0.007711009507043195,nan
10033,100000000,8.337418630688376e-05,-0.007711009507310025,nan
10033,110000000,8.337418630688376e-05,-0.007711009507489706,nan
10033,120000000,8.337418630688376e-05,-0.007711009507792653,nan
10033,130000000,8.337418630688376e-05,-0.0077110095079707015,nan
10033,140000000,7.566344960263649e-05,-0.007710735808052138,nan
10033,150000000,8.921296885588959e-05,-0.007711216554340009,nan
10033,160000000,0.00017325998594142078,-0.0077141996798267545,nan
10033,170000000,0.00037130295634835164,-0.007721229518024583,nan
10033,180000000,0.0007028411872909146,-0.00773299871151445,nan
10033,190000000,0.0011693746259116011,-0.007749560166547148,nan
10033,200000000,0.001760403646016151,-0.007770540107917565,nan
10033,210000000,0.0024594288347747906,-0.007795351379081597,nan
10033,220000000,0.0032499507795069604,-0.007823406666944558,nan
10033,230000000,0.0041214698546614414,-0.00785433152910013,nan
10033,240000000,0.005075486009063823,-0.007888177136828859,nan
10033,250000000,0.006125448783683929,-0.007925418256584847,nan
10033,260000000,0.00727540808649163,-0.007966196294034786,nan
10033,270000000,0.00852536391530645,-0.008010508597271645,nan
10033,280000000,0.009875316213338259,-0.008058352119525993,nan
10033,290000000,0.011325264892552589,-0.008109723522333724,nan
10033,300000000,0.01287520985707502,-0.008164619182002146,nan
10033,310000000,0.014525151026674621,-0.008223035181735061,nan
10033,320000000,0.016275088360191425,-0.00828496730622803,nan
10033,330000000,0.018125021879001224,-0.008350411033448888,nan
10033,340000000,0.020074951690422616,-0.00841936156625548,nan
10033,350000000,0.0221215414971212,-0.008491695901933034,nan
10033,360000000,0.02425372070636289,-0.008567017928016903,nan
10033,370000000,0.026470281813331553,-0.008645279775440454,nan
10033,380000000,0.028779906721677406,-0.008726782255830689,nan
10033,390000000,0.031196205583682968,-0.008811999059966033,nan
10033,400000000,0.03373275564008704,-0.00890140131397279,nan
10033,410000000,0.036398140059327844,-0.008995282698133178,nan
10033,420000000,0.03919098677605248,-0.009093585303032801,nan
10033,430000000,0.04209500732877203,-0.009195726359174606,nan
10033,440000000,0.045074035696444525,-0.009300426009293901,nan
10033,450000000,0.04807863195398898,-0.009405941874816696,nan
10033,460000000,0.051088443883091195,-0.009511556328015631,nan
10033,470000000,0.05409646045140892,-0.009617021870437736,nan
10033,480000000,0.0570994630716104,-0.009722224867466645,nan
10033,490000000,0.06009708566249383,-0.009827151921848045,nan
10033,500000000,0.06309087470974273,-0.009931856580971284,nan
10033,510000000,0.06608334932656401,-0.010036426215312998,nan
10033,520000000,0.06907706131411473,-0.01014094906099048,nan
10033,530000000,0.07207365522177689,-0.010245481430712682,nan
10033,540000000,0.07507292840727064,-0.010350015099097233,nan
10033,550000000,0.07807282394504789,-0.01045447732074487,nan
10033,560000000,0.0810727195769374,-0.01055884543470823,nan
10033,570000000,0.08407261530388688,-0.010663118486298213,nan
10033,580000000,0.08707251112683778,-0.010767295536643889,nan
10033,590000000,0.09007240704672448,-0.010871375648203804,nan
10033,600000000,0.09307230306448755,-0.010975357883996518,nan
10033,610000000,0.09607219918106491,-0.01107924130785975,nan
10033,620000000,0.09907209539738648,-0.011183024985127191,nan
10033,630000000,0.10207199171439196,-0.011286707981651253,nan
10033,640000000,0.10507188813301127,-0.011390289363580854,nan
10033,650000000,0.10807178465417433,-0.011493768199656371,nan
10033,660000000,0.11107168127881639,-0.011597143557787204,nan
10033,670000000,0.11407157800786649,-0.011700414507893157,nan
10033,680000000,0.11707147484224922,-0.011803580123664295,nan
10033,690000000,0.12007137178289984,-0.011906639474765302,nan
10033,700000000,0.1230712688307456,-0.01200959162885803,nan
10033,710000000,0.12607116598671908,-0.01211243565559052,nan
10033,720000000,0.12907106325173956,-0.012215170639147139,nan
10033,730000000,0.13207096062670232,-0.01231779568173058,nan
10033,740000000,0.13507085811253372,-0.012420309851251069,nan
10033,750000000,0.13807075571018324,-0.012522712201133782,nan
10033,760000000,0.14107065342058522,-0.012625001789437996,nan
10033,770000000,0.14407055124468648,-0.012727177682036593,nan
10033,780000000,0.14707044918336365,-0.012829238997647258,nan
10033,790000000,0.15007034723773138,-0.012931184535631511,nan
10033,800000000,0.15307024540884662,-0.01303301342640214,nan
10033,810000000,0.15607014369723782,-0.01313472504573763,nan
10033,820000000,0.15907004210359954,-0.013236318787155862,nan
10033,830000000,0.1620699406288333,-0.013337793553439448,nan
10033,840000000,0.1650698392741896,-0.01343914819727215,nan
10033,850000000,0.1680697380405327,-0.013540381853535361,nan
10033,860000000,0.17106963693592636,-0.013641485439185733,nan
10033,870000000,0.17406953594868568,-0.013742473613935562,nan
10033,880000000,0.1770694350825588,-0.013843339861542734,nan
10033,890000000,0.1800693343420825,-0.013944080273902721,nan
10033,900000000,0.1830692337269868,-0.01404469536927037,nan
10033,910000000,0.18606913323833663,-0.014145184020073547,nan
10033,920000000,0.1890690328770095,-0.014245545346882013,nan
10033,930000000,0.1920689326439149,-0.014345778443375857,nan
10033,940000000,0.1950688325399481,-0.014445882407778977,nan
10033,950000000,0.19806873256601776,-0.014545856338370043,nan
10033,960000000,0.20106863272302267,-0.014645699335896175,nan
10033,970000000,0.2040685330118608,-0.014745410501755471,nan
10033,980000000,0.20706843343342385,-0.014844988938540549,nan
10033,990000000,0.21006833398861335,-0.014944433749972223,nan
10034,0,0.2130682346783237,-0.015043744042122002,nan
10034,10000000,0.21606813550344217,-0.015142918922215207,nan
10034,20000000,0.21906803646486583,-0.015241957496383721,nan
10034,30000000,0.22206793756349086,-0.01534085887323833,nan
10034,40000000,0.2250678388001992,-0.0154396221632911,nan
10034,50000000,0.22806774017588793,-0.015538246477560656,nan
10034,60000000,0.23106764169143634,-0.01563673092885066,nan
10034,70000000,0.23406754334773705,-0.01573507463138265,nan
10034,80000000,0.23706744514567024,-0.015833276700155816,nan
10034,90000000,0.24006734708611965,-0.015931336252091283,nan
10034,100000000,0.24306724916996458,-0.01602925240766787,nan
10034,110000000,0.246067151398087,-0.016127024284271155,nan
10034,120000000,0.24906705377136795,-0.01622465100144124,nan
10034,130000000,0.2520669562906859,-0.016322131680987246,nan
10034,140000000,0.2550668589569218,-0.0164194654470448,nan
10034,150000000,0.25806676177094356,-0.016516651424547727,nan
10034,160000000,0.2610666647336348,-0.016613688737962665,nan
10034,170000000,0.2640665678458598,-0.016710576514555358,nan
10034,180000000,0.26706647110849335,-0.016807313883224404,nan
10034,190000000,0.27006637452240323,-0.01690389997398656,nan
10034,200000000,0.27306627808845896,-0.0170003339177472,nan
10034,210000000,0.2760661818075274,-0.017096614847540284,nan
10034,220000000,0.2790660856804772,-0.01719274189753486,nan
10034,230000000,0.2820659897081699,-0.0172887142035044,nan
10034,240000000,0.28506589389146875,-0.017384530901710833,nan
10034,250000000,0.28806579823124423,-0.01748019113080046,nan
10034,260000000,0.29106570272834453,-0.017575694030865837,nan
10034,270000000,0.29406560738363297,-0.017671038744514783,nan
10034,280000000,0.2970655121979693,-0.01776622441239721,nan
10034,290000000,0.3000654171722008,-0.017861250178839844,nan
10034,300000000,0.30306532230719263,-0.01795611518895456,nan
10034,310000000,0.3060652276037903,-0.018050818589697818,nan
10034,320000000,0.3090651330628482,-0.01814535952949773,nan
10034,330000000,0.3120650386852164,-0.018239737158217233,nan
10034,340000000,0.3150649444717457,-0.01833395063001826,nan
10034,350000000,0.3180648504232826,-0.018427999095606797,nan
10034,360000000,0.32106475654067257,-0.018521881707321452,nan
10034,370000000,0.32406466282475943,-0.018615597621930102,nan
10034,380000000,0.32706456927638694,-0.01870914599786358,nan
10034,390000000,0.33006447589639176,-0.018802525994688363,nan
10034,400000000,0.33306438268561234,-0.018895736770883555,nan
10034,410000000,0.3360642896448942,-0.01898877748829897,nan
10034,420000000,0.3390641967750714,-0.019081647309386066,nan
10034,430000000,0.34206410407697696,-0.019174345400239323,nan
10034,440000000,0.34506401155145117,-0.019266870927447343,nan
10034,450000000,0.3480639191993209,-0.019359223058770445,nan
10034,460000000,0.3510638270214175,-0.019451400963192655,nan
10034,470000000,0.35406373501857225,-0.019543403811309486,nan
10034,480000000,0.35706364319160766,-0.019635230776466707,nan
10034,490000000,0.36006355154134884,-0.01972688103614653,nan
10034,500000000,0.363063460068628,-0.019818353762585405,nan
10034,510000000,0.3660633687742614,-0.019909648127574946,nan
10034,520000000,0.3690632776590741,-0.020000763310473034,nan
10034,530000000,0.3720631867239206,-0.02009169846196026,nan
10034,540000000,0.3750630959695824,-0.02018245280035044,nan
10034,550000000,0.37806300539687854,-0.020273025505129667,nan
10034,560000000,0.3810629150066278,-0.02036341576042598,nan
10034,570000000,0.3840628247996376,-0.02045362275162807,nan
10034,580000000,0.38706273477672504,-0.0205436456646384,nan
10034,590000000,0.39006264493870724,-0.020633483682894038,nan
10034,600000000,0.39306255528640754,-0.0207231359773601,nan
10034,610000000,0.3960624658204521,-0.020812601937527132,nan
10034,620000000,0.39906237654187837,-0.020901880511724712,nan
10034,630000000,0.4020622874514004,-0.02099097098759663,nan
10034,640000000,0.4050621985498264,-0.02107987255971929,nan
10034,650000000,0.4080621098379602,-0.021168584428325306,nan
10034,660000000,0.4110620213165843,-0.021257105805386298,nan
10034,670000000,0.41406193298648386,-0.02134543590688944,nan
10034,680000000,0.41706184484847864,-0.02143357391467021,nan
10034,690000000,0.42006175690335823,-0.0215215190365818,nan
10034,700000000,0.4230616691519167,-0.02160927048189663,nan
10034,710000000,0.4260615815949338,-0.021696827461568858,nan
10034,720000000,0.4290614942332063,-0.02178418918737539,nan
10034,730000000,0.43206140706751395,-0.02187135487695907,nan
10034,740000000,0.43506132009864995,-0.021958323742810287,nan
10034,750000000,0.43806123332739055,-0.02204509500215378,nan
10034,760000000,0.4410611467545209,-0.022131667874239102,nan
10034,770000000,0.44406106038081905,-0.022218041580114183,nan
10034,780000000,0.44706097420705593,-0.022304215342703014,nan
10034,790000000,0.4500608882340149,-0.022390188386337755,nan
10034,800000000,0.4530608024624625,-0.022475959937655752,nan
10034,810000000,0.45606071689317496,-0.02256152922460293,nan
10034,820000000,0.45906063152691967,-0.022646895477174887,nan
10034,830000000,0.46206054636446936,-0.022732057927588818,nan
10034,840000000,0.4650604614065861,-0.022817015809116853,nan
10034,850000000,0.4680603766540363,-0.022901768359582245,nan
10034,860000000,0.47106029210758216,-0.022986314815780652,nan
10034,870000000,0.4740602077679874,-0.02307065441536919,nan
10034,880000000,0.47706012363600436,-0.0231547863992203,nan
10034,890000000,0.4800600397123951,-0.02323871001002047,nan
10034,900000000,0.48305995599791274,-0.023322424492079427,nan
10034,910000000,0.4860598724933114,-0.023405929092193512,nan
10034,920000000,0.48905978919934334,-0.023489223058512972,nan
10034,930000000,0.4920597061167582,-0.02357230564133651,nan
10034,940000000,0.49505962324630826,-0.023655176093286847,nan
10034,950000000,0.49805954058873336,-0.02373783366797155,nan
10034,960000000,0.5010594581447823,-0.023820277621500862,nan
10034,970000000,0.5040593759151957,-0.023902507208736417,nan
10034,980000000,0.5070592939007126,-0.023984521651829925,nan
10034,990000000,0.5100592121022647,-0.024066320139292514,nan
10035,0,0.5130591305199621,-0.024147902981672863,nan
10035,10000000,0.5160590491540233,-0.024229268823258276,nan
10035,20000000,0.5190589680080597,-0.024310413560493765,nan
10035,30000000,0.5220588870814487,-0.024391340288381,nan
10035,40000000,0.5250588063741031,-0.02447204763059465,nan
10035,50000000,0.5280611525149208,-0.024552599610053544,nan
10035,60000000,0.5310738402013611,-0.02463320591347309,nan
10035,70000000,0.5340967721930499,-0.02471386154904184,nan
10035,80000000,0.5371208115086681,-0.024794321723620425,nan
10035,90000000,0.5401303639895483,-0.024874172958173214,nan
10035,100000000,0.5431059608641702,-0.02495290383549311,nan
10035,110000000,0.5460268413138527,-0.025029974407917648,nan
10035,120000000,0.5488735350397755,-0.02510488429678716,nan
10035,130000000,0.5516304448310274,-0.025177239607632077,nan
10035,140000000,0.5542884291338677,-0.025246818850362958,nan
10035,150000000,0.5568460353258624,-0.025313602742893758,nan
10035,160000000,0.5593036442845616,-0.025377619911821407,nan
10035,170000000,0.5616612559916634,-0.025438888689040748,nan
10035,180000000,0.5639188704295668,-0.025497426666126012,nan
10035,190000000,0.5660764875812951,-0.02555325079281689,nan
10035,200000000,0.5681341074306285,-0.025606377335060094,nan
10035,210000000,0.5700917299619768,-0.02565682184007553,nan
10035,220000000,0.571949355160486,-0.025704599094149256,nan
10035,230000000,0.5737069830124604,-0.025749722357645763,nan
10035,240000000,0.5753646135044272,-0.025792206274531725,nan
10035,250000000,0.5769222466231758,-0.02583206340132243,nan
10035,260000000,0.5783798823567885,-0.02586930566054048,nan
10035,270000000,0.5797375206941089,-0.025903944742425095,nan
10035,280000000,0.5809951616241529,-0.02593599082467423,nan
10035,290000000,0.582152805137504,-0.0259654533199061,nan
10035,300000000,0.5832104512254048,-0.0259923412774855,nan
10035,310000000,0.5841680998796184,-0.026016662910836843,nan
10035,320000000,0.5850257510927017,-0.026038425676858046,nan
10035,330000000,0.5857834048579695,-0.026057636262072453,nan
10035,340000000,0.5864410611695021,-0.0260743005876543,nan
10035,350000000,0.5869987200226277,-0.02608842378670596,nan
10035,360000000,0.5874563814141478,-0.02610001022195741,nan
10035,370000000,0.5878140453396412,-0.02610906348021814,nan
10035,380000000,0.5880717117941794,-0.02611558636667387,nan
10035,390000000,0.5882293807738597,-0.02611958090439815,nan
10035,400000000,0.5882870522773667,-0.026121048333389678,nan
10035,410000000,0.5882873466358696,-0.02612106218318977,nan
10035,420000000,0.5882873466346235,-0.02612106291824143,nan
10035,430000000,0.5882873466340577,-0.026121063200399197,nan
10035,440000000,0.5882873466336385,-0.026121063612107254,nan
10035,450000000,0.5882873466332432,-0.026121064000289886,nan
10035,460000000,0.588287346632856,-0.026121064379267794,nan
10035,470000000,0.5882873466324812,-0.02612106475062312,nan
10035,480000000,0.5882873466321081,-0.02612106511505485,nan
10035,490000000,0.5882873466317458,-0.026121065472384894,nan
10035,500000000,0.5882873466315868,-0.026121065837580063,nan
10035,510000000,0.588287346631641,-0.026121066280368973,nan
